Unique Key Code,Country,Supplier Code,Supplier Name,Parent Company,VBS Code,VBS Description,GPO Category,Category,Main Category,ACT/LE Spend $ Jan,ACT/LE Spend $ Feb,ACT/LE Spend $ Mar,ACT/LE Spend $ Apr,ACT/LE Spend $ May,ACT/LE Spend $ Jun,ACT/LE Spend $ Jul,ACT/LE Spend $ Aug,ACT/LE Spend $ Sep,ACT/LE Spend $ Oct,ACT/LE Spend $ Nov,ACT/LE Spend $ Dec,ACT/LE Spend $ FY,ACT/LE WAPT Jan,ACT/LE WAPT Feb,ACT/LE WAPT Mar,ACT/LE WAPT Apr,ACT/LE WAPT May,ACT/LE WAPT Jun,ACT/LE WAPT Jul,ACT/LE WAPT Aug,ACT/LE WAPT Sep,ACT/LE WAPT Oct,ACT/LE WAPT Nov,ACT/LE WAPT Dec,Budget WAPT Jan Round 1,Budget WAPT Feb Round 1,Budget WAPT Mar Round 1,Budget WAPT Apr Round 1,Budget WAPT May Round 1,Budget WAPT Jun Round 1,Budget WAPT Jul Round 1,Budget WAPT Aug Round 1,Budget WAPT Sep Round 1,Budget WAPT Oct Round 1,Budget WAPT Nov Round 1,Budget WAPT Dec Round 1,Final BU Spend Jan Round 1,Final BU Spend Feb Round 1,Final BU Spend Mar Round 1,Final BU Spend Apr Round 1,Final BU Spend May Round 1,Final BU Spend Jun Round 1,Final BU Spend Jul Round 1,Final BU Spend Aug Round 1,Final BU Spend Sep Round 1,Final BU Spend Oct Round 1,Final BU Spend Nov Round 1,Final BU Spend Dec Round 1
Brazil293916_S4,Brazil,293916,VANEIDE LIMA RIBEIRO,,18,People_18,PEOPLE,BST,INDIRECT,1789,1771,1646,1913,1966,2094,0.01,0.01,3501.96,1783.88,1765.54,2038.41,20268.81,45,45,45,45,45,45,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1789,1771,1646,1913,1966,2094,0.01,0.01,3501.96,1783.88,1765.54,2038.41
Brazil241647_S4,Brazil,241647,SANDRA CRISTHYAN PEREIRA LIMA,,18,People_18,PEOPLE,BST,INDIRECT,0,198,0,157,0,306,0.01,0.01,528.48,0.01,0.01,1058.03,2247.55,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,198,0,157,0,306,0.01,0.01,528.48,0.01,0.01,1058.03
Brazil242089_S4,Brazil,242089,PAULO NOVAIS DA SILVA,,18,People_18,PEOPLE,BST,INDIRECT,0,6546,3273,3110,3273,3273,0.01,0.01,3147.13,6294.26,3147.13,3147.13,35210.67,45,45,45,45,45,45,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87,0,6546,3273,3110,3273,3273,0.01,0.01,3147.13,6294.26,3147.13,3147.13
Brazil238541_S4,Brazil,238541,SAMPAIO PRODUTOS ALIMENTICIOS,,18,People_18,PEOPLE,BST,INDIRECT,129,129,129,129,0,0,0.01,0.01,128.34,256.69,0.01,277.18,1178.24,45,45,45,45,45,45,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,129,129,129,129,0,0,0.01,0.01,128.34,256.69,0.01,277.18
Brazil240300_S4,Brazil,240300,SOUZA E MACEDO LTDA,,18,People_18,PEOPLE,BST,INDIRECT,0,0,0,0,0,1071,0.01,0.01,0.01,0.01,1307.17,56.08,2434.29,1,1,1,1,1,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,1071,0.01,0.01,0.01,0.01,1307.17,56.08
Brazil240495_S4,Brazil,240495,FUNDACAO ADOLPHO BOSIO EDUCACAO NO,,18,People_18,PEOPLE,BST,INDIRECT,0,0,0,54005,0,36571,79872,0.01,5400,18000,34000,1700,229548.01,135,135,135,135,135,45,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,54005,0,36571,79872,0.01,5400,18000,34000,1700
Brazil11278197_S4,Brazil,11278197,HOTELARIA BRASIL LTDA,,18,People_18,PEOPLE,BST,INDIRECT,0,0,0,0,0,178,0.01,0.01,0.01,0.01,0.01,0.01,178.06,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,178,0.01,0.01,0.01,0.01,0.01,0.01
Brazil300467,Brazil,300467,CLUBE DOS CAVALEIROS DE AMERICANA,CLUBE DOS CAVALEIROS DE AMERICANA,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil303030,Brazil,303030,FLUMINENSE FOOTBALL CLUB,FLUMINENSE FOOTBALL CLUB,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,302445,0,0,0,0.011270558,0.011270558,0.011270558,386308.3991,0.011270558,0.011270558,688753.4555,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,0,0,302445,0,0,0,0.011270558,0.011270558,0.011270558,386308.3991,0.011270558,0.011270558
Brazil304557,Brazil,304557,INSTITUTO ZECA PAGODINHO,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,12733,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,12733.06,74,74,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,0,0,12733,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil305149,Brazil,305149,T4F ENTRETENIMENTO S.A.,T4F ENTRETENIMENTO,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,423074.3708,0.01,0.01,0.01,0.01,0.01,423074.4208,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,0,0,0,0,0,0,423074.3708,0.01,0.01,0.01,0.01,0.01
Brazil305330,Brazil,305330,DREAM FACTORY COMUNICACAO E,ROCKET DREAM ENTRETENIMENTO E PARTICIPACOES SA,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,1227971,613986,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,1841957.06,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,1227971,613986,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil305744,Brazil,305744,MERCOMIDIA SERVICOS EDITORIAIS,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil306732,Brazil,306732,C.S. PROMOCOES E EVENTOS,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,8461,0,5288,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,13749.06,52,52,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,8461,0,5288,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil307482,Brazil,307482,KLEFER PRODUCOES E PROMOCOES LTDA,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil307516,Brazil,307516,COMIDA DI BUTECO PRODUCOES,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil307597,Brazil,307597,OS INDEPENDENTES,OS INDEPENDENTES,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,206624,1186400,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,1393024.06,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,216.5,206624,1186400,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil308057,Brazil,308057,FREDERICO GOMES DA S. SANTOS EIRELI,TFM PROMOCOES DE EVENTOS,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil309160,Brazil,309160,BANANA'S EVENTOS LTDA,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil309883,Brazil,309883,BOTAFOGO DE FUTEBOL E REGATAS,BOTAFOGO DE FUTEBOL E REGATAS,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil311509,Brazil,311509,JULIANA BARROS PRODUCOES LTDA,JULIANA BARROS PRODUCOES EIRELI,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil317665,Brazil,317665,SPORT CLUB INTERNACIONAL,SPORT CLUB INTERNACIONAL,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,32436,131089,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,163525.06,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,163.1,0,32436,131089,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil318595,Brazil,318595,RED EVENTOS LTDA.,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,396632,0,0,0,0.01,0.01,0.01,414480.4223,0.01,0.01,811112.4723,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,0,0,396632,0,0,0,0.01,0.01,0.01,414480.4223,0.01,0.01
Brazil321435,Brazil,321435,CONFEDERACAO BRASILEIRA DE FUTEBOL,CONFEDERACAO BRASILEIRA DE FUTEBOL,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,80083,77866,69247,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,227196.06,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,80083,77866,69247,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil323489,Brazil,323489,2DC PRODUCOES ARTISTICAS LTDA,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,31731,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,31731.06,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,31731,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil326263,Brazil,326263,RLV PRODUCAO DE EVENTOS LTDA,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil330719,Brazil,330719,AVIOES DO FORRO GRAVACOES E EDICOES,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil332168,Brazil,332168,DECANA ORGANIZACAO DE EVENTOS,DECANA ORGANIZACAO DE EVENTOS,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil333726,Brazil,333726,MANA PRODUCOES COMUNICACAO E,MANA PRODUCOES COMUNICACAO E EVENTOS LTDA,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil334251,Brazil,334251,APAS ASSOCIACAO PAULISTA DE,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil334285,Brazil,334285,CLUBE DE REGATAS DO FLAMENGO,CLUBE DE REGATAS DO FLAMENGO,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,193.7,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil334302,Brazil,334302,BEC ESPORTE CLUBE,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil334494,Brazil,334494,SAO PAULO FUTEBOL CLUBE,SAO PAULO FUTEBOL CLUBE,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,229095.5145,0.01,0.01,0.01,0.01,229095.5645,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,0,0,0,0,0,0,0.01,229095.5145,0.01,0.01,0.01,0.01
Brazil334508,Brazil,334508,ASSOCIACAO CARNAVALESCA BLOCO AFRO,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,46053.75594,46053.80594,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,46053.75594
Brazil334552,Brazil,334552,ASSOCIACAO BRASILEIRA DE BARES E,ASSOCIACAO BRASILEIRA DE BARES E RESTAURANTES,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil334581,Brazil,334581,BANDA DA BARRA,BANDA DA BARRA,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,5288,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,5288.06,8,8,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0,0,5288,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil334696,Brazil,334696,CLUBE DAS MASCARAS O GALO DA,CLUBE DAS MASCARAS O GALO DA MADRUGADA,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil334716,Brazil,334716,ESPORTE CLUBE VITORIA,ESPORTE CLUBE VITORIA,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil334742,Brazil,334742,CLUBE ATLETICO MINEIRO,CLUBE ATLETICO MINEIRO,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil334813,Brazil,334813,ESPORTE CLUBE PINHEIROS,ESPORTE CLUBE PINHEIROS,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil336601,Brazil,336601,SANTOS FUTEBOL CLUBE,SANTOS FUTEBOL CLUBE,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil336602,Brazil,336602,SOCIEDADE ESPORTIVA PALMEIRAS,SOCIEDADE ESPORTIVA PALMEIRAS,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil337367,Brazil,337367,GREMIO FOOTBALL PORTO ALEGRENSE,GREMIO FOOTBALL PORTO ALEGRENSE,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.010785223,183764.9995,183765.0503,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.010785223,183764.9995
Brazil372426,Brazil,372426,ASSOCIACAO AMIGOS DO ZE PEREIRA,ASSOCIACAO AMIGOS DO ZE PEREIRA,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil373015,Brazil,373015,VIVIAN CARVALHO DE FREITAS,RMV 7 SOLUCOES INTEGRADAS,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,1841.609251,0.01,0.01,0.01,0.01,1841.659251,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0.01,1841.609251,0.01,0.01,0.01,0.01
Brazil378163,Brazil,378163,SOCIEDADE RURAL DE COLORADO,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil379705,Brazil,379705,NUCLEO55 PRODUCOES ARTISTICAS LTDA,NUCLEO55 PRODUCOES ARTISTICAS,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil380240,Brazil,380240,SALVADOR PRODUCOES ARTISTICAS E,SALVADOR PRODUCOES ARTISTICAS E ENTRETENIMENTOS LTDA,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,463619,114583,141025,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,719227.06,59,104,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,463619,114583,141025,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil383065,Brazil,383065,L S MUSIC PRODUCOES ARTISTICAS LTDA,LS MUSIC PRODUCOES ARTISTICAS LTDA,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil383286,Brazil,383286,INSTITUTO EMPREENDER ENDEAVOR -,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil384231,Brazil,384231,GBC EVENTOS LTDA,GBC EVENTOS LTDA,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil384760,Brazil,384760,AH EVENTOS E PRODUCOES LTDA,UMA UMA PARTICIPACOES LTDA.,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,59936,39072,2904,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,101912.06,144,124,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,59936,39072,2904,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil385128,Brazil,385128,PATRAO EVENTOS E COMERCIO LIMITADA,PATRAO EVENTOS E COMERCIO LIMITADA,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil387505,Brazil,387505,6 PRO - EVENTOS EMPRESARIAIS LTDA,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil388777,Brazil,388777,MARIA MOLE PRODUCOES ARTISTICAS,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil392970,Brazil,392970,DREAM & SPIRIDON PROMOCOES,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil393217,Brazil,393217,TAWS PARTICIPACOES LTDA,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil393379,Brazil,393379,TK PUBLI ASSESSORIA PUBLICITARIA,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil394259,Brazil,394259,C. C. T. RAMOS PRODUCAO DE FESTAS,CCT RAMOS PRODUCAO DE FESTAS E EVEN,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil394666,Brazil,394666,OMAR TANUS DE ARAUJO MALUF LTDA,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil395137,Brazil,395137,SALT CONTEUDO ARTISTICO LTDA,,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Brazil395266,Brazil,395266,MINAS ARENA - GESTAO DE,CONSTRUCAP CCPS ENGENHARIA E COMERCIO SA,804,Sponsorship_804,MARKETING,COMMERCIAL,INDIRECT,582376,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,582376.06,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,582376,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
